instance_hash,config_hash_toml,instance_data_file,scenarios,aggregation_criterion,first_stage_weight_proportion,queue_length,one_scenario_strategy,cumulative_sum_objective_first_stage_earliest,cumulative_sum_objective_first_stage_treatment_range,cumulative_sum_objective_first_stage,mean_gap,kpi_waiting_times,kpi_count_violated,difference_to_deterministic,kpi_diff_wt,kpi_diff_cv
135224002065681560,5364254811955840970,simulations/instances/instance_135224002065681560.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,74000.0,1681600.0,1755600.0,23.651943767170795,23,61,3.0039896737854965,475.0,inf
4929011461548171347,13946926109731940010,simulations/instances/instance_4929011461548171347.csv,5,MAX,0.8,LIMITED,EARLIEST,80400.0,1830000.0,1910400.0,7.417901780423007,26,13,0.5791302516584185,36.84210526315789,inf
4929011461548171347,13946926109731940010,simulations/instances/instance_4929011461548171347.csv,5,MAX,0.8,LIMITED,EARLIEST,80400.0,1830000.0,1910400.0,7.417901780423007,26,13,0.5791302516584185,36.84210526315789,inf
15681825288749210743,14171200317890800092,simulations/instances/instance_15681825288749210743.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92000.0,1769800.0,1861800.0,0.9084467623009962,15,2,0.8012994044396319,25.0,inf
15681825288749210743,14171200317890800092,simulations/instances/instance_15681825288749210743.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92000.0,1769800.0,1861800.0,0.9084467623009962,15,2,0.8012994044396319,25.0,inf
3616442042494646722,8763658296566684304,simulations/instances/instance_3616442042494646722.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,46400.0,1777800.0,1824200.0,0.15481812221584956,2,0,-0.07668711656441718,-60.0,
3616442042494646722,8763658296566684304,simulations/instances/instance_3616442042494646722.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,46400.0,1777800.0,1824200.0,0.15481812221584956,2,0,-0.07668711656441718,-60.0,
6096551986938506664,5156547718221268207,simulations/instances/instance_6096551986938506664.csv,10,AVG,0.8,LIMITED,EARLIEST,127600.0,1835400.0,1963000.0,18.710900423690248,33,9,1.2690879075526207,57.14285714285714,inf
6096551986938506664,5156547718221268207,simulations/instances/instance_6096551986938506664.csv,10,AVG,0.8,LIMITED,EARLIEST,127600.0,1835400.0,1963000.0,18.710900423690248,33,9,1.2690879075526207,57.14285714285714,inf
250111777107487511,14843191012046684921,simulations/instances/instance_250111777107487511.csv,2,AVG,0.8,LIMITED,EARLIEST,56800.0,1667800.0,1724600.0,1.6972275804150954,4,0,-0.02318840579710145,-20.0,
250111777107487511,14843191012046684921,simulations/instances/instance_250111777107487511.csv,2,AVG,0.8,LIMITED,EARLIEST,56800.0,1667800.0,1724600.0,1.6972275804150954,4,0,-0.02318840579710145,-20.0,
10397321157149497167,18161448370051291788,simulations/instances/instance_10397321157149497167.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,93600.0,1817800.0,1911400.0,12.384269968649708,47,30,2.1701945691682702,104.34782608695652,900.0
10397321157149497167,18161448370051291788,simulations/instances/instance_10397321157149497167.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,93600.0,1817800.0,1911400.0,12.384269968649708,47,30,2.1701945691682702,104.34782608695652,900.0
2775139937030573620,16118812708035205797,simulations/instances/instance_2775139937030573620.csv,1,AVG,0.8,LIMITED,EARLIEST,90400.0,1933600.0,2024000.0,2.663561161870361,24,6,0.6364359586316627,33.33333333333333,20.0
2775139937030573620,16118812708035205797,simulations/instances/instance_2775139937030573620.csv,1,AVG,0.8,LIMITED,EARLIEST,90400.0,1933600.0,2024000.0,2.663561161870361,24,6,0.6364359586316627,33.33333333333333,20.0
9707043526940373274,17231416159473696506,simulations/instances/instance_9707043526940373274.csv,10,AVG,0.8,LIMITED,EARLIEST,97600.0,1634400.0,1732000.0,21.54908085419233,35,43,2.7771184429147873,169.23076923076923,inf
9707043526940373274,17231416159473696506,simulations/instances/instance_9707043526940373274.csv,10,AVG,0.8,LIMITED,EARLIEST,97600.0,1634400.0,1732000.0,21.54908085419233,35,43,2.7771184429147873,169.23076923076923,inf
10987222697483944105,13266829827170564603,simulations/instances/instance_10987222697483944105.csv,1,MAX,0.8,LIMITED,EARLIEST,70000.0,1684200.0,1754200.0,0.39135884509514074,8,0,-1.1606941627225602,-65.21739130434783,-100.0
10987222697483944105,13266829827170564603,simulations/instances/instance_10987222697483944105.csv,1,MAX,0.8,LIMITED,EARLIEST,70000.0,1684200.0,1754200.0,0.39135884509514074,8,0,-1.1606941627225602,-65.21739130434783,-100.0
6096551986938506664,6232433982925959650,simulations/instances/instance_6096551986938506664.csv,1,AVG,0.8,LIMITED,EARLIEST,74800.0,1830200.0,1905000.0,0.401747173988965,6,0,-1.7230705736690055,-71.42857142857143,
6096551986938506664,6232433982925959650,simulations/instances/instance_6096551986938506664.csv,1,AVG,0.8,LIMITED,EARLIEST,74800.0,1830200.0,1905000.0,0.401747173988965,6,0,-1.7230705736690055,-71.42857142857143,
10397321157149497167,5451864924812954836,simulations/instances/instance_10397321157149497167.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,44400.0,1806800.0,1851200.0,0.0,13,0,-1.0476801368398547,-43.47826086956522,-100.0
10397321157149497167,5451864924812954836,simulations/instances/instance_10397321157149497167.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,44400.0,1806800.0,1851200.0,0.0,13,0,-1.0476801368398547,-43.47826086956522,-100.0
2192742545724921127,17598426001659297111,simulations/instances/instance_2192742545724921127.csv,5,AVG,0.8,LIMITED,EARLIEST,98000.0,1918000.0,2016000.0,7.049419379585192,20,4,-0.9725906277630416,-33.33333333333333,100.0
2192742545724921127,17598426001659297111,simulations/instances/instance_2192742545724921127.csv,5,AVG,0.8,LIMITED,EARLIEST,98000.0,1918000.0,2016000.0,7.049419379585192,20,4,-0.9725906277630416,-33.33333333333333,100.0
4929011461548171347,7693675050811309799,simulations/instances/instance_4929011461548171347.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92800.0,1823400.0,1916200.0,2.1775299827161136,37,1,0.8844898388964937,94.73684210526315,inf
4929011461548171347,7693675050811309799,simulations/instances/instance_4929011461548171347.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92800.0,1823400.0,1916200.0,2.1775299827161136,37,1,0.8844898388964937,94.73684210526315,inf
6096551986938506664,6548764003638682126,simulations/instances/instance_6096551986938506664.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92400.0,1831600.0,1924000.0,1.1529989256394597,14,2,-0.7428807263722659,-33.33333333333333,inf
6096551986938506664,6548764003638682126,simulations/instances/instance_6096551986938506664.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92400.0,1831600.0,1924000.0,1.1529989256394597,14,2,-0.7428807263722659,-33.33333333333333,inf
12766632818714929165,16985368395563830875,simulations/instances/instance_12766632818714929165.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,56400.0,1749400.0,1805800.0,0.4666553944635448,3,0,-1.1170737049611215,-78.57142857142857,
12766632818714929165,16985368395563830875,simulations/instances/instance_12766632818714929165.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,56400.0,1749400.0,1805800.0,0.4666553944635448,3,0,-1.1170737049611215,-78.57142857142857,
10987222697483944105,2225645485021796901,simulations/instances/instance_10987222697483944105.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,87600.0,1687200.0,1774800.0,0.08473140145738037,23,6,0.0,0.0,0.0
10987222697483944105,2225645485021796901,simulations/instances/instance_10987222697483944105.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,87600.0,1687200.0,1774800.0,0.08473140145738037,23,6,0.0,0.0,0.0
7465116319130191447,3994389483713636168,simulations/instances/instance_7465116319130191447.csv,5,MAX,0.8,LIMITED,EARLIEST,59600.0,1790800.0,1850400.0,9.185107531509894,13,13,1.1700382722799343,550.0,inf
7465116319130191447,3994389483713636168,simulations/instances/instance_7465116319130191447.csv,5,MAX,0.8,LIMITED,EARLIEST,59600.0,1790800.0,1850400.0,9.185107531509894,13,13,1.1700382722799343,550.0,inf
2192742545724921127,14917645483816749773,simulations/instances/instance_2192742545724921127.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,104000.0,1919000.0,2023000.0,1.1610638350913087,21,6,-0.6287454563316632,-30.0,200.0
2192742545724921127,14917645483816749773,simulations/instances/instance_2192742545724921127.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,104000.0,1919000.0,2023000.0,1.1610638350913087,21,6,-0.6287454563316632,-30.0,200.0
17870085318395153772,5868510346454019157,simulations/instances/instance_17870085318395153772.csv,2,MAX,0.8,LIMITED,EARLIEST,46400.0,1797800.0,1844200.0,0.7457809656104515,10,0,-0.4963850221215064,-37.5,
17870085318395153772,5868510346454019157,simulations/instances/instance_17870085318395153772.csv,2,MAX,0.8,LIMITED,EARLIEST,46400.0,1797800.0,1844200.0,0.7457809656104515,10,0,-0.4963850221215064,-37.5,
9707043526940373274,15211774363671880592,simulations/instances/instance_9707043526940373274.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,79600.0,1621000.0,1700600.0,1.5392862507354383,20,13,0.9138381201044387,53.84615384615385,inf
9707043526940373274,15211774363671880592,simulations/instances/instance_9707043526940373274.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,79600.0,1621000.0,1700600.0,1.5392862507354383,20,13,0.9138381201044387,53.84615384615385,inf
2775139937030573620,5449532972765404073,simulations/instances/instance_2775139937030573620.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,66400.0,1932000.0,1998400.0,0.9273323314717784,15,5,-0.6364359586316627,-16.666666666666664,0.0
2775139937030573620,5449532972765404073,simulations/instances/instance_2775139937030573620.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,66400.0,1932000.0,1998400.0,0.9273323314717784,15,5,-0.6364359586316627,-16.666666666666664,0.0
2775139937030573620,3245859294374338901,simulations/instances/instance_2775139937030573620.csv,1,MAX,0.8,LIMITED,EARLIEST,77200.0,1932800.0,2010000.0,2.4986478271658337,19,3,-0.05966587112171838,5.555555555555555,-40.0
2775139937030573620,3245859294374338901,simulations/instances/instance_2775139937030573620.csv,1,MAX,0.8,LIMITED,EARLIEST,77200.0,1932800.0,2010000.0,2.4986478271658337,19,3,-0.05966587112171838,5.555555555555555,-40.0
10987222697483944105,4258022587524331867,simulations/instances/instance_10987222697483944105.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,82000.0,1691200.0,1773200.0,9.08219903970477,15,11,-0.0901510029299076,-34.78260869565217,83.33333333333334
10987222697483944105,4258022587524331867,simulations/instances/instance_10987222697483944105.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,82000.0,1691200.0,1773200.0,9.08219903970477,15,11,-0.0901510029299076,-34.78260869565217,83.33333333333334
4929011461548171347,16037804019435592572,simulations/instances/instance_4929011461548171347.csv,2,AVG,0.8,LIMITED,EARLIEST,60800.0,1825200.0,1886000.0,1.8894838099504394,12,5,-0.7054859429293461,-36.84210526315789,inf
4929011461548171347,16037804019435592572,simulations/instances/instance_4929011461548171347.csv,2,AVG,0.8,LIMITED,EARLIEST,60800.0,1825200.0,1886000.0,1.8894838099504394,12,5,-0.7054859429293461,-36.84210526315789,inf
250111777107487511,4770307255814848137,simulations/instances/instance_250111777107487511.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,76000.0,1668600.0,1744600.0,6.288651160658746,10,3,1.136231884057971,100.0,inf
250111777107487511,4770307255814848137,simulations/instances/instance_250111777107487511.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,76000.0,1668600.0,1744600.0,6.288651160658746,10,3,1.136231884057971,100.0,inf
250111777107487511,2470284650205595596,simulations/instances/instance_250111777107487511.csv,5,MAX,0.8,LIMITED,EARLIEST,60000.0,1669800.0,1729800.0,4.408700023327986,7,7,0.2782608695652174,40.0,inf
250111777107487511,2470284650205595596,simulations/instances/instance_250111777107487511.csv,5,MAX,0.8,LIMITED,EARLIEST,60000.0,1669800.0,1729800.0,4.408700023327986,7,7,0.2782608695652174,40.0,inf
12766632818714929165,3378311319172131354,simulations/instances/instance_12766632818714929165.csv,2,AVG,0.8,LIMITED,EARLIEST,45600.0,1749000.0,1794600.0,1.8836813660620817,0,0,-1.730369072390757,-100.0,
12766632818714929165,3378311319172131354,simulations/instances/instance_12766632818714929165.csv,2,AVG,0.8,LIMITED,EARLIEST,45600.0,1749000.0,1794600.0,1.8836813660620817,0,0,-1.730369072390757,-100.0,
4929011461548171347,12922937948372931257,simulations/instances/instance_4929011461548171347.csv,1,MAX,0.8,LIMITED,EARLIEST,88800.0,1822000.0,1910800.0,0.8884982374499861,25,0,0.6001895335369064,31.57894736842105,
4929011461548171347,12922937948372931257,simulations/instances/instance_4929011461548171347.csv,1,MAX,0.8,LIMITED,EARLIEST,88800.0,1822000.0,1910800.0,0.8884982374499861,25,0,0.6001895335369064,31.57894736842105,
10987222697483944105,18210060351031327986,simulations/instances/instance_10987222697483944105.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,107200.0,1688600.0,1795800.0,8.247493160001914,27,4,1.183231913455037,17.391304347826086,-33.33333333333333
10987222697483944105,18210060351031327986,simulations/instances/instance_10987222697483944105.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,107200.0,1688600.0,1795800.0,8.247493160001914,27,4,1.183231913455037,17.391304347826086,-33.33333333333333
10987222697483944105,17835348315062599329,simulations/instances/instance_10987222697483944105.csv,1,AVG,0.8,LIMITED,EARLIEST,83200.0,1684600.0,1767800.0,0.6239314675816334,14,0,-0.3944106378183457,-39.130434782608695,-100.0
10987222697483944105,17835348315062599329,simulations/instances/instance_10987222697483944105.csv,1,AVG,0.8,LIMITED,EARLIEST,83200.0,1684600.0,1767800.0,0.6239314675816334,14,0,-0.3944106378183457,-39.130434782608695,-100.0
135224002065681560,16604909772711578711,simulations/instances/instance_135224002065681560.csv,2,AVG,0.8,LIMITED,EARLIEST,58400.0,1658400.0,1716800.0,2.5412575764566077,11,0,0.7275287491199249,175.0,
135224002065681560,16604909772711578711,simulations/instances/instance_135224002065681560.csv,2,AVG,0.8,LIMITED,EARLIEST,58400.0,1658400.0,1716800.0,2.5412575764566077,11,0,0.7275287491199249,175.0,
2775139937030573620,4985882926130212880,simulations/instances/instance_2775139937030573620.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,78400.0,1932800.0,2011200.0,0.6356123656226016,18,5,0.0,0.0,0.0
2775139937030573620,4985882926130212880,simulations/instances/instance_2775139937030573620.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,78400.0,1932800.0,2011200.0,0.6356123656226016,18,5,0.0,0.0,0.0
10987222697483944105,7224554540226791594,simulations/instances/instance_10987222697483944105.csv,10,MAX,0.8,LIMITED,EARLIEST,89200.0,1695800.0,1785000.0,12.99784348116256,22,29,0.5747126436781609,-4.3478260869565215,383.33333333333337
10987222697483944105,7224554540226791594,simulations/instances/instance_10987222697483944105.csv,10,MAX,0.8,LIMITED,EARLIEST,89200.0,1695800.0,1785000.0,12.99784348116256,22,29,0.5747126436781609,-4.3478260869565215,383.33333333333337
135224002065681560,8574786207688614012,simulations/instances/instance_135224002065681560.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,54800.0,1658600.0,1713400.0,13.591954898019967,9,3,0.5280450598451069,125.0,inf
135224002065681560,8574786207688614012,simulations/instances/instance_135224002065681560.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,54800.0,1658600.0,1713400.0,13.591954898019967,9,3,0.5280450598451069,125.0,inf
250111777107487511,13526190733952281439,simulations/instances/instance_250111777107487511.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,97600.0,1677800.0,1775400.0,10.53762578623382,25,19,2.9217391304347826,400.0,inf
250111777107487511,13526190733952281439,simulations/instances/instance_250111777107487511.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,97600.0,1677800.0,1775400.0,10.53762578623382,25,19,2.9217391304347826,400.0,inf
2192742545724921127,8717038246488111809,simulations/instances/instance_2192742545724921127.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,88000.0,1916400.0,2004400.0,2.4686707178825564,15,0,-1.5423911975636113,-50.0,-100.0
2192742545724921127,8717038246488111809,simulations/instances/instance_2192742545724921127.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,88000.0,1916400.0,2004400.0,2.4686707178825564,15,0,-1.5423911975636113,-50.0,-100.0
17870085318395153772,7797952590122182710,simulations/instances/instance_17870085318395153772.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,51200.0,1798600.0,1849800.0,13.297683052730774,12,3,-0.19423761735189382,-25.0,inf
17870085318395153772,7797952590122182710,simulations/instances/instance_17870085318395153772.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,51200.0,1798600.0,1849800.0,13.297683052730774,12,3,-0.19423761735189382,-25.0,inf
9707043526940373274,1841257902214556908,simulations/instances/instance_9707043526940373274.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,128000.0,1619000.0,1747000.0,13.91332226422872,43,7,3.667220507951578,230.76923076923075,inf
9707043526940373274,1841257902214556908,simulations/instances/instance_9707043526940373274.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,128000.0,1619000.0,1747000.0,13.91332226422872,43,7,3.667220507951578,230.76923076923075,inf
10987222697483944105,1592277919744112885,simulations/instances/instance_10987222697483944105.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,75600.0,1686000.0,1761600.0,0.537178857823054,14,4,-0.7437457741717377,-39.130434782608695,-33.33333333333333
10987222697483944105,1592277919744112885,simulations/instances/instance_10987222697483944105.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,75600.0,1686000.0,1761600.0,0.537178857823054,14,4,-0.7437457741717377,-39.130434782608695,-33.33333333333333
6096551986938506664,3160537433908398173,simulations/instances/instance_6096551986938506664.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,98800.0,1839400.0,1938200.0,9.573036136519187,21,13,-0.01031778786628147,0.0,inf
6096551986938506664,3160537433908398173,simulations/instances/instance_6096551986938506664.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,98800.0,1839400.0,1938200.0,9.573036136519187,21,13,-0.01031778786628147,0.0,inf
2775139937030573620,8130313490607951411,simulations/instances/instance_2775139937030573620.csv,5,MAX,0.8,LIMITED,EARLIEST,152400.0,1965000.0,2117400.0,8.211078078426551,92,69,5.280429594272077,411.1111111111111,1280.0
2775139937030573620,8130313490607951411,simulations/instances/instance_2775139937030573620.csv,5,MAX,0.8,LIMITED,EARLIEST,152400.0,1965000.0,2117400.0,8.211078078426551,92,69,5.280429594272077,411.1111111111111,1280.0
15681825288749210743,14712206660992451939,simulations/instances/instance_15681825288749210743.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,82400.0,1769600.0,1852000.0,1.7725692591840314,11,0,0.2707092582566324,-8.333333333333332,
15681825288749210743,14712206660992451939,simulations/instances/instance_15681825288749210743.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,82400.0,1769600.0,1852000.0,1.7725692591840314,11,0,0.2707092582566324,-8.333333333333332,
12766632818714929165,13164596403544677721,simulations/instances/instance_12766632818714929165.csv,1,AVG,0.8,LIMITED,EARLIEST,51200.0,1749600.0,1800800.0,0.36634918256554966,3,0,-1.3908662797064943,-78.57142857142857,
12766632818714929165,13164596403544677721,simulations/instances/instance_12766632818714929165.csv,1,AVG,0.8,LIMITED,EARLIEST,51200.0,1749600.0,1800800.0,0.36634918256554966,3,0,-1.3908662797064943,-78.57142857142857,
10987222697483944105,6656855754413769982,simulations/instances/instance_10987222697483944105.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,73600.0,1684200.0,1757800.0,0.9183364714832666,10,0,-0.9578544061302682,-56.52173913043478,-100.0
10987222697483944105,6656855754413769982,simulations/instances/instance_10987222697483944105.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,73600.0,1684200.0,1757800.0,0.9183364714832666,10,0,-0.9578544061302682,-56.52173913043478,-100.0
2192742545724921127,8261364081212949961,simulations/instances/instance_2192742545724921127.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,137600.0,1921400.0,2059000.0,9.36881979305016,41,14,1.1396011396011396,36.666666666666664,600.0
2192742545724921127,8261364081212949961,simulations/instances/instance_2192742545724921127.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,137600.0,1921400.0,2059000.0,9.36881979305016,41,14,1.1396011396011396,36.666666666666664,600.0
250111777107487511,9967332477239689935,simulations/instances/instance_250111777107487511.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,68800.0,1668400.0,1737200.0,0.24024276164707137,8,1,0.7072463768115942,60.0,inf
250111777107487511,9967332477239689935,simulations/instances/instance_250111777107487511.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,68800.0,1668400.0,1737200.0,0.24024276164707137,8,1,0.7072463768115942,60.0,inf
15681825288749210743,14705790491511763063,simulations/instances/instance_15681825288749210743.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,81200.0,1772200.0,1853400.0,6.920516021022327,13,6,0.34650785056848943,8.333333333333332,inf
15681825288749210743,14705790491511763063,simulations/instances/instance_15681825288749210743.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,81200.0,1772200.0,1853400.0,6.920516021022327,13,6,0.34650785056848943,8.333333333333332,inf
2192742545724921127,8441919771439366655,simulations/instances/instance_2192742545724921127.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,97600.0,1916600.0,2014200.0,0.46646645926475294,20,1,-1.0610079575596816,-33.33333333333333,-50.0
2192742545724921127,8441919771439366655,simulations/instances/instance_2192742545724921127.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,97600.0,1916600.0,2014200.0,0.46646645926475294,20,1,-1.0610079575596816,-33.33333333333333,-50.0
3616442042494646722,11500407712946619836,simulations/instances/instance_3616442042494646722.csv,2,MAX,0.8,LIMITED,EARLIEST,47600.0,1777600.0,1825200.0,1.7487807328053615,4,0,-0.021910604732690624,-20.0,
3616442042494646722,11500407712946619836,simulations/instances/instance_3616442042494646722.csv,2,MAX,0.8,LIMITED,EARLIEST,47600.0,1777600.0,1825200.0,1.7487807328053615,4,0,-0.021910604732690624,-20.0,
250111777107487511,12478346202545715367,simulations/instances/instance_250111777107487511.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,70800.0,1669800.0,1740600.0,1.9201272782633052,13,4,0.9043478260869564,160.0,inf
250111777107487511,12478346202545715367,simulations/instances/instance_250111777107487511.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,70800.0,1669800.0,1740600.0,1.9201272782633052,13,4,0.9043478260869564,160.0,inf
12766632818714929165,5054185960427370209,simulations/instances/instance_12766632818714929165.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,77600.0,1750000.0,1827600.0,2.1213882125945083,14,2,0.07666192092870441,0.0,inf
12766632818714929165,5054185960427370209,simulations/instances/instance_12766632818714929165.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,77600.0,1750000.0,1827600.0,2.1213882125945083,14,2,0.07666192092870441,0.0,inf
9707043526940373274,11243996154549872431,simulations/instances/instance_9707043526940373274.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,77200.0,1613400.0,1690600.0,0.5171707472501762,18,0,0.3204367434132447,38.46153846153847,
9707043526940373274,11243996154549872431,simulations/instances/instance_9707043526940373274.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,77200.0,1613400.0,1690600.0,0.5171707472501762,18,0,0.3204367434132447,38.46153846153847,
12766632818714929165,5581984997563196526,simulations/instances/instance_12766632818714929165.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,60800.0,1750200.0,1811000.0,2.5963461033281745,8,0,-0.8323294272259337,-42.857142857142854,
12766632818714929165,5581984997563196526,simulations/instances/instance_12766632818714929165.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,60800.0,1750200.0,1811000.0,2.5963461033281745,8,0,-0.8323294272259337,-42.857142857142854,
7465116319130191447,3366753686236108077,simulations/instances/instance_7465116319130191447.csv,10,AVG,0.8,LIMITED,EARLIEST,75200.0,1802400.0,1877600.0,20.374401103264525,21,32,2.6571897211591033,950.0,inf
7465116319130191447,3366753686236108077,simulations/instances/instance_7465116319130191447.csv,10,AVG,0.8,LIMITED,EARLIEST,75200.0,1802400.0,1877600.0,20.374401103264525,21,32,2.6571897211591033,950.0,inf
250111777107487511,13837890823088231746,simulations/instances/instance_250111777107487511.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,67600.0,1668000.0,1735600.0,0.20508095066152657,7,0,0.6144927536231884,40.0,
250111777107487511,13837890823088231746,simulations/instances/instance_250111777107487511.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,67600.0,1668000.0,1735600.0,0.20508095066152657,7,0,0.6144927536231884,40.0,
6096551986938506664,2388689185799241402,simulations/instances/instance_6096551986938506664.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,108000.0,1830400.0,1938400.0,0.08551624808713683,21,0,0.0,0.0,
6096551986938506664,2388689185799241402,simulations/instances/instance_6096551986938506664.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,108000.0,1830400.0,1938400.0,0.08551624808713683,21,0,0.0,0.0,
135224002065681560,7010662639283232393,simulations/instances/instance_135224002065681560.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,44000.0,1657800.0,1701800.0,0.32956942730924926,2,0,-0.15254635062191974,-50.0,
135224002065681560,7010662639283232393,simulations/instances/instance_135224002065681560.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,44000.0,1657800.0,1701800.0,0.32956942730924926,2,0,-0.15254635062191974,-50.0,
